exercise_id,exercise_name_de,equipment_id,equipment_name_de,is_primary_equipment,requirement_order,default_available,selection_group
EX000172,Unterarmstütz auf dem BOSU,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000172,Unterarmstütz auf dem BOSU,BOSU,BOSU-Ball,True,2,False,Kleinzubehör
EX000173,Unterarmstütz auf dem Gymnastikball,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000173,Unterarmstütz auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,True,2,False,Kleinzubehör
EX000174,Unterarmstütz auf den Knien,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000174,Unterarmstütz auf den Knien,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000175,Unterarmstütz im Schlingentrainer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000175,Unterarmstütz im Schlingentrainer,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000176,Unterarmstütz mit erhöhten Armen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000176,Unterarmstütz mit erhöhten Armen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000177,Unterarmstütz mit erhöhten Füssen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000177,Unterarmstütz mit erhöhten Füssen,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000177,Unterarmstütz mit erhöhten Füssen,BENCH,Flachbank,True,3,False,Trainingsbank
EX000178,Unterarmstütz mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000178,Unterarmstütz mit Zusatzgewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000178,Unterarmstütz mit Zusatzgewicht,PLATES,Hantelscheiben,True,3,False,Langhantel
EX000179,Isometrischer Klimmzug-Halt oben,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000179,Isometrischer Klimmzug-Halt oben,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000180,Ab-Wheel Rollout aus dem Kniestand,AB_WHEEL,Bauchroller/Ab-Wheel,True,1,False,Kleinzubehör
EX000180,Ab-Wheel Rollout aus dem Kniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000181,Ab-Wheel Rollout im Stehen,AB_WHEEL,Bauchroller/Ab-Wheel,True,1,False,Kleinzubehör
EX000181,Ab-Wheel Rollout im Stehen,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000182,Ab-Wheel Rollout mit Pause,AB_WHEEL,Bauchroller/Ab-Wheel,True,1,False,Kleinzubehör
EX000182,Ab-Wheel Rollout mit Pause,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000183,Ab-Wheel Rollout schräg,AB_WHEEL,Bauchroller/Ab-Wheel,True,1,False,Kleinzubehör
EX000183,Ab-Wheel Rollout schräg,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000184,Fallout am Kabelzug,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000185,Gymnastikball-Rollout,SWISS_BALL,Gymnastikball/Swiss Ball,True,1,False,Kleinzubehör
EX000185,Gymnastikball-Rollout,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000186,Gymnastikball-Rollout mit weitem Radius,SWISS_BALL,Gymnastikball/Swiss Ball,True,1,False,Kleinzubehör
EX000186,Gymnastikball-Rollout mit weitem Radius,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000187,Handtuch-Rollout auf glattem Boden,TOWEL,Handtuch,True,1,False,Kleingeräte
EX000187,Handtuch-Rollout auf glattem Boden,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000188,Kabel-Rollout aus dem Kniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000188,Kabel-Rollout aus dem Kniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000189,Langhantel-Rollout aus dem Kniestand,BARBELL,Langhantel,True,1,False,Langhantel
EX000189,Langhantel-Rollout aus dem Kniestand,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000189,Langhantel-Rollout aus dem Kniestand,MAT,Trainingsmatte,False,3,False,Kleinzubehör
EX000190,Langhantel-Rollout im Stehen,BARBELL,Langhantel,True,1,False,Langhantel
EX000190,Langhantel-Rollout im Stehen,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000190,Langhantel-Rollout im Stehen,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000191,Ring-Rollout aus dem Kniestand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000191,Ring-Rollout aus dem Kniestand,RINGS,Turnringe,True,2,False,Turnringe
EX000191,Ring-Rollout aus dem Kniestand,MAT,Trainingsmatte,False,3,False,Kleinzubehör
EX000192,Rollout am Schlingentrainer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000192,Rollout am Schlingentrainer,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000193,Rollout am Schlingentrainer einarmig,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000193,Rollout am Schlingentrainer einarmig,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000194,Slider-Rollout aus dem Kniestand,SLIDERS,Gleitpads/Slider,True,1,False,Kleinzubehör
EX000194,Slider-Rollout aus dem Kniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000195,Front-Rack Hold einarmig,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000196,Halbkniende Landmine-Rotation,LANDMINE,Landmine-Aufnahme,True,1,False,Landmine
EX000196,Halbkniende Landmine-Rotation,BARBELL,Langhantel,False,2,False,Langhantel
EX000196,Halbkniende Landmine-Rotation,PLATES,Hantelscheiben,False,3,False,Langhantel
EX000196,Halbkniende Landmine-Rotation,MAT,Trainingsmatte,False,4,False,Kleinzubehör
EX000197,Halbkniender Kabel-Holzhacker,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000197,Halbkniender Kabel-Holzhacker,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000198,Holzhacker mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000199,Horizontaler Kabel-Holzhacker,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000200,Kabel-Holzhacker von oben nach unten,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000201,Kabel-Holzhacker von unten nach oben,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000202,Kettlebell Suitcase Hold,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000203,Kniende Landmine-Rotation,LANDMINE,Landmine-Aufnahme,True,1,False,Landmine
EX000203,Kniende Landmine-Rotation,BARBELL,Langhantel,False,2,False,Langhantel
EX000203,Kniende Landmine-Rotation,PLATES,Hantelscheiben,False,3,False,Langhantel
EX000203,Kniende Landmine-Rotation,MAT,Trainingsmatte,False,4,False,Kleinzubehör
EX000204,Kniender Kabel-Holzhacker,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000204,Kniender Kabel-Holzhacker,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000205,Landmine-Rotation,LANDMINE,Landmine-Aufnahme,True,1,False,Landmine
EX000205,Landmine-Rotation,BARBELL,Langhantel,False,2,False,Langhantel
EX000205,Landmine-Rotation,PLATES,Hantelscheiben,False,3,False,Langhantel
EX000206,Overhead Hold einarmig,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000207,Overhead Hold mit Kettlebell,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000208,Pallof Hold im Stehen,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000209,Pallof Hold mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000210,Pallof Press halb kniend,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000210,Pallof Press halb kniend,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000211,Pallof Press im Kniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000211,Pallof Press im Kniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000212,Pallof Press im Split Stance,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000213,Pallof Press im Stehen,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000214,Pallof Press mit Kniebeuge,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000215,Pallof Press mit Schritt seitwärts,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000216,Pallof Press mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000217,Pallof Press über Kopf,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000218,Russischer Twist mit Kettlebell,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000218,Russischer Twist mit Kettlebell,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000219,Russischer Twist mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000219,Russischer Twist mit Kurzhantel,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000220,Russischer Twist mit Medizinball,MED_BALL,Medizinball,True,1,False,Functional Training
EX000220,Russischer Twist mit Medizinball,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000221,Russischer Twist ohne Gewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000221,Russischer Twist ohne Gewicht,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000222,Saxon Side Bend mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000223,Scheibenwischer am Boden,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000223,Scheibenwischer am Boden,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000224,Scheibenwischer am Boden mit gebeugten Knien,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000224,Scheibenwischer am Boden mit gebeugten Knien,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000225,Seitbeuge am Kabelzug,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000226,Seitbeuge mit Kettlebell,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000227,Seitbeuge mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000228,Suitcase Hold,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000229,Tall-Kneeling Anti-Rotation Press,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000229,Tall-Kneeling Anti-Rotation Press,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000230,Copenhagen Plank mit Hüftheben,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000230,Copenhagen Plank mit Hüftheben,BENCH,Flachbank,True,2,False,Trainingsbank
EX000231,Copenhagen Plank mit Kniebewegung,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000231,Copenhagen Plank mit Kniebewegung,BENCH,Flachbank,True,2,False,Trainingsbank
EX000232,"Copenhagen Plank, kurzer Hebel",BODY,Körpergewicht,False,1,True,Kein Equipment
EX000232,"Copenhagen Plank, kurzer Hebel",BENCH,Flachbank,True,2,False,Trainingsbank
EX000233,"Copenhagen Plank, langer Hebel",BODY,Körpergewicht,False,1,True,Kein Equipment
EX000233,"Copenhagen Plank, langer Hebel",BENCH,Flachbank,True,2,False,Trainingsbank
EX000234,Hoher Seitstütz,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000234,Hoher Seitstütz,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000235,Seitstütz an der Wand,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000235,Seitstütz an der Wand,WALL,Wand,False,2,True,Kein Equipment
EX000236,Seitstütz auf dem Gymnastikball,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000236,Seitstütz auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,True,2,False,Kleinzubehör
EX000237,Seitstütz auf dem Unterarm,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000237,Seitstütz auf dem Unterarm,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000238,Seitstütz auf den Knien,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000238,Seitstütz auf den Knien,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000239,Seitstütz im Schlingentrainer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000239,Seitstütz im Schlingentrainer,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000240,Seitstütz March,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000240,Seitstütz March,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000241,Seitstütz mit Armzug am Kabel,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000241,Seitstütz mit Armzug am Kabel,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000241,Seitstütz mit Armzug am Kabel,CABLE,Einfacher Kabelzug,True,3,False,Kabelzug
EX000242,Seitstütz mit erhöhtem Oberkörper,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000242,Seitstütz mit erhöhtem Oberkörper,BENCH,Flachbank,True,2,False,Trainingsbank
EX000243,Seitstütz mit erhöhten Füssen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000243,Seitstütz mit erhöhten Füssen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000244,Seitstütz mit Hüftheben,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000244,Seitstütz mit Hüftheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000245,Seitstütz mit Knie zur Brust,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000245,Seitstütz mit Knie zur Brust,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000246,Seitstütz mit Kurzhantel über Kopf,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000246,Seitstütz mit Kurzhantel über Kopf,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000246,Seitstütz mit Kurzhantel über Kopf,DUMBBELL,Kurzhantel(n),True,3,False,Kurzhanteln
EX000247,Seitstütz mit Kurzhantel-Rudern,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000247,Seitstütz mit Kurzhantel-Rudern,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000247,Seitstütz mit Kurzhantel-Rudern,DUMBBELL,Kurzhantel(n),True,3,False,Kurzhanteln
EX000248,Seitstütz mit Miniband-Abduktion,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000248,Seitstütz mit Miniband-Abduktion,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000248,Seitstütz mit Miniband-Abduktion,MINIBAND,Miniband/Loop-Band,True,3,False,Widerstandsbänder
EX000249,Seitstütz mit oberem Beinheben,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000249,Seitstütz mit oberem Beinheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000250,Seitstütz mit Pulldown am Kabel,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000250,Seitstütz mit Pulldown am Kabel,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000250,Seitstütz mit Pulldown am Kabel,CABLE,Einfacher Kabelzug,True,3,False,Kabelzug
EX000251,Seitstütz mit Reach-through,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000251,Seitstütz mit Reach-through,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000252,Seitstütz mit Rotation,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000252,Seitstütz mit Rotation,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000253,Seitstütz mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000253,Seitstütz mit Zusatzgewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000253,Seitstütz mit Zusatzgewicht,PLATES,Hantelscheiben,True,3,False,Langhantel
EX000254,Star Side Plank,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000254,Star Side Plank,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000255,Alternierender V-up,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000255,Alternierender V-up,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000256,Alternierendes Beinheben in Rückenlage,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000256,Alternierendes Beinheben in Rückenlage,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000257,Beinheben an den Dip-Holmen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000257,Beinheben an den Dip-Holmen,DIP_BARS,Dip-Barren/Parallelbarren,True,2,False,Dip-Barren
EX000258,Beinheben in Rückenlage,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000258,Beinheben in Rückenlage,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000259,Beinschere seitlich,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000259,Beinschere seitlich,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000260,Crunch am Boden,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000260,Crunch am Boden,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000261,Crunch an der Bauchmaschine,AB_MACHINE,Bauchpresse/Crunch-Maschine,True,1,False,Kraftmaschinen
EX000262,Crunch auf dem BOSU,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000262,Crunch auf dem BOSU,BOSU,BOSU-Ball,True,2,False,Kleinzubehör
EX000263,Crunch auf dem Gymnastikball,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000263,Crunch auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,True,2,False,Kleinzubehör
EX000264,Crunch mit Armen über Kopf,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000264,Crunch mit Armen über Kopf,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000265,Crunch mit Füssen auf der Bank,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000265,Crunch mit Füssen auf der Bank,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000265,Crunch mit Füssen auf der Bank,BENCH,Flachbank,True,3,False,Trainingsbank
EX000266,Crunch mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000266,Crunch mit Zusatzgewicht,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000266,Crunch mit Zusatzgewicht,PLATES,Hantelscheiben,True,3,False,Langhantel
EX000267,Dragon Flag,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000267,Dragon Flag,BENCH,Flachbank,True,2,False,Trainingsbank
EX000268,"Dragon Flag, negativ",BODY,Körpergewicht,False,1,True,Kein Equipment
EX000268,"Dragon Flag, negativ",BENCH,Flachbank,True,2,False,Trainingsbank
EX000269,Einarmiger Crunch an der Bauchmaschine,AB_MACHINE,Bauchpresse/Crunch-Maschine,True,1,False,Kraftmaschinen
EX000270,Einarmiger Kabel-Crunch,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000270,Einarmiger Kabel-Crunch,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000271,"Hollow Hold, angewinkelte Beine",BODY,Körpergewicht,True,1,True,Kein Equipment
EX000271,"Hollow Hold, angewinkelte Beine",MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000272,Hollow-Body Hold,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000272,Hollow-Body Hold,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000273,Hollow-Body Rock,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000273,Hollow-Body Rock,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000274,Hängender Scheibenwischer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000274,Hängender Scheibenwischer,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000275,Hängendes Beinheben,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000275,Hängendes Beinheben,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000276,Hängendes Beinheben zur Stange,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000276,Hängendes Beinheben zur Stange,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000277,Hängendes Knieheben,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000277,Hängendes Knieheben,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000278,Hängendes Knieheben mit Rotation,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000278,Hängendes Knieheben mit Rotation,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX000279,Kabel-Crunch im Kniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000279,Kabel-Crunch im Kniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000280,Kabel-Crunch im Stehen,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000281,Knieheben an den Dip-Holmen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000281,Knieheben an den Dip-Holmen,DIP_BARS,Dip-Barren/Parallelbarren,True,2,False,Dip-Barren
EX000282,Knieheben an Parallettes,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000282,Knieheben an Parallettes,PARALLETTES,Parallettes/Liegestützgriffe,True,2,False,Kleinzubehör
EX000283,Knieheben an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000283,Knieheben an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX000284,Kurzhantel-Crunch,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000284,Kurzhantel-Crunch,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000284,Kurzhantel-Crunch,DUMBBELL,Kurzhantel(n),True,3,False,Kurzhanteln
EX000285,Kurzhantel-Sit-up,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000285,Kurzhantel-Sit-up,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000285,Kurzhantel-Sit-up,DUMBBELL,Kurzhantel(n),True,3,False,Kurzhanteln
EX000286,L-Sit an Parallettes,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000286,L-Sit an Parallettes,PARALLETTES,Parallettes/Liegestützgriffe,True,2,False,Kleinzubehör
EX000287,L-Sit an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000287,L-Sit an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX000288,Medizinball-Sit-up,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000288,Medizinball-Sit-up,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000288,Medizinball-Sit-up,MED_BALL,Medizinball,True,3,False,Functional Training
EX000289,Negativbank-Crunch,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000289,Negativbank-Crunch,ADJ_BENCH,Verstellbare Trainingsbank,True,2,False,Trainingsbank
EX000290,Negativbank-Sit-up,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000290,Negativbank-Sit-up,ADJ_BENCH,Verstellbare Trainingsbank,True,2,False,Trainingsbank
EX000291,Reverse Crunch,BODY,Körpergewicht,True,1,True,Kein Equipment
